	MX y nm - OP		MX ynm - IP		MX y+0.2 nm - OP		MX y+0.2nm - IP		MX y+0.4nm - OP		MX y+0.4nm - IP		MX y+0.6 nm - OP		MX y+0.6nm - IP
6307.631	1102.807188	7618.283	2297.918125	6307.549	413.2255208	7617.925	596.1169792	6307.312	160.6776563	7618.407	456.0567969	6307.274	539.6083333	7618.184	662.5390625
6282.652	1161.990313	7568.976	2394.8925	6282.513	431.215625	7568.261	665.7044792	6282.299	178.8426563	7568.157	430.0422656	6282.025	537.428125	7567.823	656.4078125
6257.829	1272.894375	7519.113	2410.183438	6257.271	431.0355208	7519.04	694.95625	6257.228	185.155625	7518.419	421.91125	6257.154	523.9458333	7518.39	641.5833333
6232.93	1230.060313	7469.698	2451.609063	6232.531	427.1627083	7468.761	655.861875	6232.265	193.3733594	7468.574	468.1380469	6232.163	536.9515625	7468.684	636.1567708
6207.625	1194.80375	7419.699	2396.49875	6207.359	409.2513542	7418.34	642.9441667	6207.265	186.8989844	7418.768	447.8576563	6207.182	519.6929167	7418.937	645.8223958
6182.569	1114.0475	7369.171	2432.540313	6182.438	390.5746875	7368.65	621.8580208	6182.126	171.7514844	7368.491	455.3722656	6182.274	518.7482813	7368.101	641.5958333
6157.792	1073.612188	7318.976	2400.51875	6157.531	365.8745833	7318.373	677.5094792	6157.602	164.49875	7318.157	441.7258594	6157.376	535.7395833	7318.975	635.2067708
6132.708	1089.044063	7268.557	2351.024688	6132.531	406.1614583	7268.539	646.9776042	6132.525	176.7114844	7268.23	445.0146875	6132.636	534.8869792	7268.267	625.0109375
6107.523	1070.91375	7218.477	2510.100938	6107.559	387.0434375	7218.456	628.5622917	6107.607	161.4259375	7217.768	471.2532813	6107.487	533.2510417	7217.934	624.1625
6082.986	1182.23125	7168.934	2555.161563	6082.272	397.1422917	7168.491	672.1354167	6082.265	197.0097656	7168.157	461.75625	6082.506	530.8921875	7167.729	632.1276042
6057.504	1213.950625	7118.865	2458.439063	6057.355	421.2955208	7118.595	695.214375	6057.293	182.5045313	7118.061	420.7901563	6057.359	536.3442708	7117.906	645.2052083
6032.412	1241.03125	7068.179	2255.208125	6032.216	408.6086458	7068.15	681.4711458	6032.459	187.8032813	7068.435	401.3828125	6032.025	529.5645833	7067.965	624.7697917
6007.634	1232.66375	7018.56	2247.78375	6007.429	414.0621875	7017.928	631.0466667	6007.339	178.2591406	7018.518	472.2359375	6007.394	519.7890104	7017.461	594.8296875
5982.671	1142.956875	6968.81	2318.051875	5982.767	407.6551042	6967.873	634.9425	5982.497	176.6871094	6967.806	461.4825	5982.543	530.0515625	6968.173	622.5875
5957.736	1081.957188	6918.632	2446.77375	5957.892	405.3820833	6918.302	674.0979167	5957.479	147.9698438	6918.462	423.9395313	5957.506	526.5307292	6917.656	624.146875
5932.43	1073.317813	6868.566	2527.10375	5932.633	395.364375	6867.984	637.5520833	5932.312	146.0671875	6867.702	437.9939063	5932.367	514.8576563	6867.616	645.7494792
5907.684	1045.001875	6818.282	2500.464063	5907.513	420.2102083	6817.706	643.8323958	5907.347	159.686875	6817.962	433.3436719	5906.987	535.9578125	6817.351	640.6932292
5882.708	1124.94875	6768.83	2263.484063	5882.411	402.6346875	6767.484	680.8829167	5882.215	170.0270313	6767.935	447.4914063	5882.284	532.1729167	6767.684	626.5838542
5857.643	1142.109375	6718.532	2369.705938	5857.559	418.6221875	6717.444	651.4871875	5857.191	174.4717969	6717.546	458.88375	5857.479	527.071875	6716.965	629.5578125
5832.634	1193.37375	6668.337	2376.222188	5832.466	410.8788542	6667.762	693.2569792	5832.265	200.4395313	6667.777	452.8161719	5832.21	524.7145833	6667.99	651.3859375
5807.579	1207.48125	6618.434	2514.02	5807.383	404.3126042	6617.595	659.1373958	5807.08	196.8942969	6618.045	455.2074219	5807.395	523.6546875	6617.682	637.8848958
5782.3	1161.374063	6568.171	2358.592188	5782.087	390.1467708	6567.15	652.9885417	5782.148	158.8283594	6566.602	453.9050781	5782.182	523.1229167	6567.711	633.21875
5757.382	1113.824688	6518.393	2406.855938	5757.207	391.848125	6517.29	607.6444792	5757.209	156.2475781	6517.381	428.7650781	5757.284	518.2003646	6516.711	622.2921875
5732.597	1087.493125	6468.122	2383.129375	5732.29	373.3267708	6467.199	618.8807292	5732.108	153.3419531	6468.157	483.1394531	5732.228	516.5566146	6467.371	616.8489583
5707.579	1043.185938	6417.504	2387.580313	5707.466	386.9142708	6417.483	701.2405208	5707.126	168.9967188	6417.657	439.1882813	5707.229	527.253125	6417.239	625.759375
5682.847	1080.652813	6367.764	2487.316875	5682.207	399.1059375	6366.869	669.2210417	5682.089	178.8871875	6366.602	422.6016406	5682.052	527.69375	6366.768	616.6953125
5657.495	1144.59625	6317.67	2581.837188	5657.271	402.4378125	6316.916	674.8402083	5657.117	184.7828125	6317.287	435.3839063	5657.064	525.5583333	6317.399	621.7166667
5632.319	1194.545938	6267.661	2480.697813	5632.142	418.2279167	6267.484	626.4819792	5631.904	204.9583594	6267.051	441.229375	5632.08	531.8447917	6266.517	631.8567708
5606.986	1222.44875	6217.65	2388.029375	5606.994	420.43875	6216.981	617.395	5607.158	179.0951563	6217.462	445.6751563	5606.821	516.991875	6217.156	614.5104167
5582.106	1167.785	6167.865	2458.834688	5582.235	397.1221875	6167.567	669.4440625	5582.247	161.5197656	6166.907	457.0932031	5581.729	516.2085417	6166.684	623.8489583
5557.259	1140.472813	6117.576	2398.407188	5557.309	377.0170833	6117.372	612.4880208	5557.256	175.7546094	6116.518	444.3358594	5556.673	513.6803646	6116.934	617.2229167
5532.514	1074.77625	6066.754	2369.958125	5532.198	368.5611458	6066.456	637.8908333	5532.172	167.7765625	6067.155	476.3605469	5531.839	526.2	6067.521	624.3588542
5507.282	1032.335938	6017.981	2290.306563	5507.3	372.2736458	6017.651	678.6220833	5507.173	170.2492969	6016.99	443.1202344	5506.932	527.5364583	6017.156	618.0427083
5482.402	1092.545	5967.56	2382.562813	5482.244	407.9420833	5967.178	672.9411458	5481.997	163.9257813	5966.796	443.1474219	5481.839	531.1442708	5966.628	617.3932292
5457.31	1125.318125	5916.858	2371.653438	5457.068	398.47625	5916.699	669.9240625	5456.858	164.2119531	5917.126	475.0272656	5456.682	528.9432292	5917.125	624.0322917
5432.393	1199.699375	5867.504	2370.55	5432.364	409.84	5866.928	654.1972917	5431.923	192.92	5866.824	479.4024219	5431.774	521.7494792	5866.517	610.99375
5407.282	1236.5075	5817.393	2404.370313	5407.068	402.9032292	5817.132	600.88125	5407.035	186.3808594	5816.963	462.1825	5406.858	518.0529688	5816.824	620.5302083
5382.208	1198.996563	5766.587	2382.985938	5382.182	396.6911458	5767.039	665.8664583	5382.237	160.6460938	5766.391	432.8794531	5381.979	518.4064583	5767.712	610.5197917
5357.375	1138.821875	5716.782	2276.609688	5357.42	398.2092708	5716.746	664.3559375	5357.117	169.1474219	5717.129	445.4650781	5356.802	514.3605208	5717.406	615.9963542
5332.338	1065.28625	5667.547	2437.429688	5332.476	387.7133333	5666.539	676.6891667	5332.015	158.4817969	5666.91	452.8449219	5331.895	515.2355208	5666.934	614.8619792
5307.097	1053.859063	5617.365	2297.695313	5306.975	383.6444792	5616.845	654.5466667	5306.875	161.3367969	5616.657	415.8128125	5306.724	514.6626042	5616.906	629.3765625
5282.375	1051.82625	5566.651	2185.524688	5281.864	393.2746875	5566.661	655.5440625	5281.728	167.99625	5566.24	422.1353125	5281.858	515.8714583	5566.465	621.1432292
5257.267	1113.560625	5517.671	2156.725625	5257.096	413.5808333	5517.234	690.071875	5256.765	179.4810156	5516.435	484.2285938	5256.58	519.6154688	5517.295	626.7765625
5232.08	1180.725313	5467.504	2276.824063	5231.948	422.76625	5466.956	679.1844792	5231.812	184.6357031	5467.184	438.0389063	5231.664	525.4098958	5466.962	624.5697917
5207.31	1206.233125	5417.104	2381.94	5207.021	417.1059375	5416.859	637.7611458	5206.821	192.735	5417.046	429.0572656	5206.562	523.6692708	5416.267	609.9598958
5182.227	1234.84125	5366.81	2478.391563	5182.031	396.715625	5366.511	637.2609375	5181.96	171.765	5366.462	457.8408594	5181.571	524.6880208	5366.323	618.2984375
5157.235	1161.245625	5316.643	2541.581563	5156.698	411.9890625	5317.038	621.7057292	5156.997	164.6670313	5316.518	475.4386719	5156.733	511.4972396	5316.267	607.6036458
5132.041	1093.836563	5266.991	2498.090938	5131.871	373.0470833	5266.845	680.3480208	5131.823	149.8270313	5266.692	485.6076563	5131.895	515.62125	5266.656	617.9677083
5106.977	1002.534063	5216.837	2297.980625	5106.892	406.4521875	5216.095	660.7003125	5106.771	157.0778906	5216.991	456.2694531	5106.617	523.8895833	5216.711	614.3677083
5081.93	1042.28625	5165.56	2317.597813	5082.078	375.2477083	5166.585	630.7941667	5082.024	167.975625	5166.268	456.3760938	5081.691	515.0022396	5165.711	605.7942708
5057.004	1078.512188	5116.227	2455.13625	5057.179	403.4207292	5115.873	683.2548958	5056.793	165.9938281	5115.532	417.0388281	5056.589	522.0322917	5116.323	603.5036458
5031.828	1137.654688	5066.893	2431.508125	5032.031	403.3657292	5066	645.4810417	5031.762	192.4011719	5066.352	443.3034375	5031.673	519.7134375	5066.295	597.8625
5006.949	1154.195625	5016.337	2474.898125	5007.133	397.4314583	5016.289	627.1333333	5006.887	187.5286719	5016.379	449.9173438	5007.017	522.9125	5016.211	605.6979167
4982.288	1176.974375	4965.886	2501.798438	4982.191	399.1084375	4965.981	619.964375	4982.139	177.9314844	4965.674	438.9813281	4982.016	513.2181771	4966.069	594.1901042
4957.477	1157.485	4915.67	2397.176875	4957.355	394.980625	4916.067	646.9470833	4956.959	174.0844531	4915.99	429.9804688	4956.904	501.0482813	4915.946	602.91875
4932.422	1106.12125	4866.198	2338.963438	4932.352	403.2623958	4866.104	642.0395833	4932.08	157.2789063	4866.185	426.0460938	4931.903	500.9892188	4865.851	615.2140625
4907.3	1048.880313	4816.962	2414.129063	4907.276	393.6819792	4815.845	672.6420833	4907.062	152.7045313	4815.629	418.1475	4907.099	519.0663021	4815.871	631.9729167
4882.429	1043.815625	4766.337	2550.1475	4882.465	376.263125	4766.178	677.7892708	4882.186	152.3505469	4765.546	436.3733594	4881.932	509.6652604	4765.767	617.4223958
4857.708	1071.2425	4716.06	2544.034688	4857.522	380.2854167	4715.198	611.6179167	4857.274	173.6433594	4714.919	448.5990625	4857.026	523.1078125	4715.656	605.3322917
4832.268	1130.11125	4665.782	2385.063125	4832.262	386.2783333	4665.456	652.36	4831.96	174.6948438	4665.646	448.9514063	4832.182	519.3601563	4666.098	584.7583333
4807.3	1190.105	4615.707	2406.913438	4807.295	396.7253125	4615.689	680.83375	4807.089	188.7638281	4615.435	448.7692188	4806.988	503.5945833	4615.072	612.4770833
4782.3	1202.021875	4566.004	2364.996875	4782.151	407.6989583	4565.789	587.5498958	4782.247	190.0504688	4565.435	428.9179688	4782.172	505.2060938	4565.937	609.9859375
4757.115	1187.635625	4515.66	2402.67125	4757.216	400.7728125	4515.484	609.6878125	4757.08	179.5242188	4514.824	443.1497656	4757.032	504.1469271	4515.212	580.5078125
4732.282	1120.54625	4465.615	2384.358438	4732.271	394.6929167	4464.359	683.1922917	4732.052	184.0626563	4464.657	436.9653125	4731.765	506.2842708	4465.878	578.2536458
4707.263	1101.738438	4415.365	2362.944063	4706.818	397.8717708	4415.456	648.1705208	4707.034	159.2108594	4415.287	442.4664844	4706.988	509.8933854	4415.06	576.6078125
4682.125	1066.209063	4365.745	2212.003125	4681.864	378.7025	4365.206	625.955625	4681.922	147.3742969	4365.296	437.7748438	4681.812	510.5235417	4365.418	602.3578125
4657.125	1055.390313	4315.56	2323.899375	4656.679	387.3922917	4315.434	651.5642708	4656.941	159.0005469	4315.49	408.0055469	4656.765	514.2666667	4315.1	604.2723958
4632.291	1084.352813	4265.587	2327.703438	4631.956	379.6411458	4265.317	656.371875	4631.875	168.5775	4264.574	407.0165625	4631.645	514.1945833	4265.017	590.7911458
4607.365	1147.348125	4215.065	2323.732188	4606.977	382.8533333	4215.123	660.778125	4606.987	193.8567188	4214.796	425.7970313	4606.784	505.36625	4214.427	583.2609375
4582.24	1165.742188	4164.92	2383.739375	4582.078	391.2646875	4164.9	605.024375	4581.858	181.1165625	4165.211	429.7497656	4581.903	505.1849479	4165.184	601.0203125
4557.023	1185.652188	4115.302	2419.031875	4557.114	389.3694792	4114.377	638.2053125	4556.848	172.8519531	4114.935	460.0348438	4557.089	500.4070313	4115.003	594.5645833
4531.93	1137.542813	4065.449	2391.571563	4531.929	382.964375	4065.039	668.8784375	4532.017	157.0260156	4065.212	452.5120313	4531.867	503.2779167	4065.128	588.6161458
4507.06	1081.439375	4014.588	2304.840625	4507.086	374.5470833	4014.761	662.578125	4507.062	151.3271094	4014.249	411.4927344	4506.884	505.7739583	4014.545	574.5895833
4482.208	1044.075938	3964.821	2314.341563	4481.94	382.4091667	3964.264	618.40125	4481.951	143.9055469	3964.712	418.5909375	4481.605	503.2782292	3964.097	569.46875
4457.004	1047.279375	3914.838	2394.9975	4456.936	382.0261458	3914.539	668.7260417	4456.812	150.3460938	3913.862	448.2554688	4456.781	511.0901563	3914.184	592.915625
4431.865	1085.490625	3864.745	2412.5475	4432.161	399.2142708	3864.076	660.0384375	4431.895	175.8339844	3864.546	435.9929688	4431.95	513.4215104	3864.073	588.1072917
4407.023	1139.17	3814.31	2303.110938	4407.049	401.3857292	3814.706	605.6472917	4406.858	170.88	3814.351	417.2514063	4406.784	509.2776563	3813.962	575.3380208
4381.865	1132.060313	3764.726	2409.559063	4381.899	385.4855208	3763.65	565.4584375	4381.784	196.5090625	3764.117	447.6174219	4381.571	506.8818229	3764.351	567.3390625
4356.847	1161.721875	3715.057	2346.21	4357.16	391.0588542	3713.928	674.68375	4356.747	180.28125	3714.184	398.5067969	4356.774	505.1010938	3714.267	589.090625
4332.004	1120.038438	3665.004	2312.96	4331.744	393.2444792	3663.811	671.0457292	4331.701	168.2853125	3664.579	421.9414844	4331.58	498.0669792	3664.156	588.9348958
4306.986	1080.005313	3615.179	2500.95875	4306.753	370.6138542	3614.453	560.0152083	4306.293	151.020625	3614.657	456.3507031	4306.469	498.8203646	3614.031	597.6619792
4281.977	1059.475313	3564.921	2438.019688	4282.003	406.3198958	3565.233	643.024375	4281.865	138.3498438	3564.406	418.9707813	4281.923	497.7640104	3564.351	565.8958333
4256.958	1047.82875	3514.004	2361.615	4256.772	380.0552083	3513.706	692.6275	4256.932	148.7669531	3514.551	405.7935938	4256.673	503.5642708	3514.379	548.6177083
4231.995	1041.330938	3464.557	2291.196563	4232.04	379.0422917	3464.312	617.3747917	4231.951	163.1109375	3464.906	421.4620313	4231.895	504.5319792	3464.513	571.2609375
4206.813	1084.008125	3414.449	2262.884375	4206.855	383.1120833	3414.233	579.62375	4206.506	172.0413281	3414.823	429.0953906	4206.562	511.1204688	3414.073	569.9583333
4181.764	1151.5275	3364.538	2174.174375	4181.948	388.8934375	3363.67	597.0267708	4181.922	177.8985938	3364.657	407.8511719	4181.479	500.7985938	3364.267	577.8875
4156.569	1152.407188	3314.642	2255.814063	4156.809	384.568125	3314.15	628.0286458	4156.821	182.2315625	3314.371	426.0303125	4156.469	499.0371354	3314.295	555.8505208
4131.689	1118.90625	3264.032	2328.750313	4132.003	388.1134375	3263.622	625.7717708	4131.608	171.1601563	3264.212	415.9869531	4131.639	499.47	3263.962	547.578125
4106.919	1093.438438	3214.623	2309.14375	4107.003	390.8677083	3213.289	584.3046875	4106.552	162.1889844	3213.712	412.3973438	4106.608	490.8139583	3214.017	562.9255208
4081.846	1083.108438	3164.56	2203.775938	4081.679	378.1346875	3164.113	620.0765625	4081.385	135.2508594	3164.287	403.5888281	4081.422	491.6559896	3163.607	572.2786458
4056.661	1034.772188	3114.226	2214.037813	4056.235	357.5319792	3113.594	629.3552083	4056.243	166.5267188	3114.101	410.3447656	4056.172	504.6282292	3114.588	564.0239583
4031.689	1039.948125	3063.859	2336.3275	4031.161	371.0810417	3063.65	630.231875	4031.422	153.4153906	3063.935	425.26125	4031.195	508.0236979	3063.934	544.690625
4006.393	1043.348438	3014.199	2453.063438	4006.361	386.3522917	3013.15	626.925	4006.432	165.2094531	3013.607	401.0708594	4006.478	504.8250521	3014.258	545.9661458
3981.513	1110.12375	2963.868	2401.118125	3981.762	394.8584375	2962.972	568.9320833	3981.423	159.0059375	2963.684	429.6602344	3981.33	491.2911979	2963.434	567.10625
3956.615	1131.850313	2914.226	2325.410625	3956.383	383.6409375	2913.539	610.985	3956.33	155.0408594	2913.601	367.5151563	3956.293	500.0039063	2913.984	562.1864583
3931.912	1140.685625	2863.837	2245.680625	3931.559	377.9082292	2863.519	611.51625	3931.274	171.6942969	2863.975	393.1105469	3931.422	484.9675	2863.656	539.5958333
3906.68	1122.979063	2813.365	2105.039063	3906.457	342.5405208	2813.4	595.3123958	3906.205	155.29875	2813.157	396.5550781	3906.228	481.2695833	2812.99	531.2755208
3881.597	1038.710625	2763.321	2223.868438	3881.105	368.6834375	2763.178	616.35625	3881.395	141.5002344	2763.295	445.7416406	3881.367	486.1848958	2762.711	532.6255208
3856.486	1044.575938	2714.115	2349.667813	3856.417	357.6457292	2713.622	584.6629167	3856.46	150.4911719	2713.579	464.5586719	3856.096	489.8095833	2713.434	560.6203125
3831.384	1030.309063	2663.06	2410.375313	3831.586	381.27	2663.708	633.4885417	3831.08	161.9515625	2663.49	405.5757031	3831.024	488.40875	2663.101	553.6984375
3806.495	1032.543438	2614.085	2366.12875	3806.744	377.4469792	2613.233	581.8838542	3806.163	151.5196094	2613.24	373.0144531	3805.978	487.0905208	2612.654	533.1677083
3781.662	1097.840313	2563.087	2285.859375	3781.457	380.2144792	2563.594	534.9354167	3781.219	168.4934375	2562.73	369.2157813	3781.191	493.2556771	2563.295	528.8505208
3756.356	1124.45625	2513.415	2231.590625	3756.688	410.2061458	2513.396	612.7945833	3755.95	179.3625781	2513.185	410.6524219	3756.089	489.8405208	2513.24	541.3369792
3731.618	1118.839688	2463.671	2190.27125	3731.586	385.2366667	2463.206	658.7059375	3731.3	166.1917969	2463.073	412.373125	3731.311	488.3753125	2462.712	534.3369792
3706.495	1106.203125	2413.171	2333.510938	3706.725	367.8595833	2413.123	558.6836458	3706.608	149.090625	2413.212	385.1928125	3706.367	478.2816146	2412.786	537.1213542
3681.561	1099.89625	2363.254	2364.46125	3681.438	380.1471875	2362.067	587.4339583	3681.608	158.1445313	2362.435	370.6371094	3681.441	482.5440104	2362.934	509.2273958
3656.875	1061.345	2312.641	2188.934688	3656.7	373.789375	2312.317	581.0376042	3656.376	154.643125	2312.768	390.084375	3656.645	487.5686979	2312.767	493.885625
3631.558	1036.533125	2263.143	2060.026875	3631.818	364.7423958	2262.811	539.5798958	3631.589	157.0397656	2262.795	400.3217969	3631.432	479.1745313	2263.017	515.3928125
3606.458	1033.55375	2213.075	2123.626563	3606.716	350.9730208	2213.233	571.8535417	3606.524	159.2238281	2213.073	401.1721094	3606.209	486.6220833	2212.545	530.1572917
3581.208	1063.04875	2163.448	2057.79875	3581.605	374.5135417	2162.289	527.2751042	3581.071	146.7329688	2162.994	378.2984375	3581.172	477.9769792	2162.824	509.7763021
3556.384	1127.557188	2112.698	2109.435313	3556.495	373.6073958	2112.811	595.0815625	3556.145	167.0116406	2111.768	404.6632031	3556.45	471.8792708	2112.267	495.7677083
3531.411	1118.1	2062.283	2047.695938	3531.309	366.869375	2062.344	560.4955208	3531.293	169.6898438	2061.795	361.6721875	3531.404	470.4788021	2062.378	500.7663542
3506.523	1078.20375	2013.365	2153.344375	3506.465	378.2280208	2012.678	547.1241667	3506.117	169.7771875	2012.173	343.2275	3506.672	472.8390104	2012.06	508.8070313
3481.597	1076.254063	1962.688	2130.036563	3481.753	367.0860417	1962.189	580.2202083	3481.516	160.2570313	1962.768	345.2908594	3481.524	479.3105208	1962.545	511.595625
3456.467	1041.780313	1912.81	2140.222188	3456.716	375.7339583	1912.65	540.5941667	3456.617	162.6017188	1912.947	379.0485156	3456.414	472.8852083	1912.1	505.2789063
3431.272	993.0396875	1863.264	2143.034375	3431.331	362.8696875	1862.483	532.2640625	3431.265	133.8725781	1862.296	376.5383594	3431.154	479.0231771	1862.371	488.1036458
3406.458	1022.618438	1812.754	2000.444375	3406.238	393.5896875	1812.122	498.4514583	3406.043	150.6245313	1812.073	336.5294531	3406.274	471.0671875	1812.406	491.0726563
3381.328	1094.068438	1762.962	2037.527188	3381.503	364.726875	1763	512.7661458	3381.167	153.5833594	1762.89	280.37125	3381.274	468.2347396	1761.934	489.7094271
3356.421	1090.96625	1712.726	2058.045313	3356.216	367.4944792	1711.956	579.1832292	3356.543	169.4344531	1712.823	331.0092969	3356.533	485.1947917	1712.229	475.72625
3331.162	1090.446563	1661.953	2131.216875	3331.031	347.280625	1662.011	492.2802083	3331.274	176.770625	1661.994	354.9005469	3331.237	472.5038021	1661.989	456.1568229
3306.448	1107.643125	1612.865	2015.884063	3306.333	358.9807292	1612.462	504.1394792	3306.256	164.0945313	1612.268	381.1015625	3306.052	468.5877604	1612.211	448.3754167
3281.634	1080.10375	1562.754	2013.90125	3281.586	366.7125	1562.455	535.7166667	3281.403	169.8989063	1562.546	357.5357031	3281.196	471.1485938	1561.934	425.8082292
3256.569	1027.673438	1512.559	1997.070625	3256.29	372.8464583	1512.622	527.7116667	3256.21	159.8609375	1512.843	305.0677344	3256.385	474.8156771	1511.937	433.7509896
3231.412	1034.199063	1461.886	1962.8125	3231.448	352.6817708	1461.9	464.209375	3231.043	149.7335156	1462.157	307.9708594	3231.209	467.7999479	1462.073	438.3764063
3206.448	1019.038125	1411.782	2009.68125	3206.262	350.2097917	1411.717	441.6071875	3206.163	157.0707031	1411.518	349.9921875	3205.904	468.9758854	1411.6	445.3140104
